Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round
Indian Institute of Technology Bhubaneswar,"Electrical Engineering and M.Tech Power Electronics and Drives (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,1216,1324,2017,6
Indian Institute of Technology Bhubaneswar,"Electrical Engineering and M.Tech Power Electronics and Drives (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,464,464,2017,6
Indian Institute of Technology Bhubaneswar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,3284,4576,2017,6
Indian Institute of Technology Bhubaneswar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,187,187,2017,6
Indian Institute of Technology Bhubaneswar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1222,1721,2017,6
Indian Institute of Technology Bhubaneswar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,,905,1007,2017,6
Indian Institute of Technology Bhubaneswar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,,394,426,2017,6
Indian Institute of Technology Bhubaneswar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,2697,3922,2017,6
Indian Institute of Technology Bhubaneswar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,775,1501,2017,6
Indian Institute of Technology Bhubaneswar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,,535,761,2017,6
Indian Institute of Technology Bhubaneswar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,,303,382,2017,6
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,4001,5288,2017,6
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,166,166,2017,6
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1391,1858,2017,6
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,,787,930,2017,6
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,,331,499,2017,6
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Mechanical System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,5323,5794,2017,6
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Mechanical System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,2270,2338,2017,6
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Mechanical System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,1069,1069,2017,6
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Mechanical System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,612,612,2017,6
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Thermal Science & Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,5821,6211,2017,6
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Thermal Science & Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),,177,177,2017,6
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Thermal Science & Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,1928,2364,2017,6
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Thermal Science & Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,1189,1192,2017,6
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Thermal Science & Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,642,642,2017,6
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering with M.Tech. in Manufacturing Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,5867,6111,2017,6
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering with M.Tech. in Manufacturing Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,2184,2440,2017,6
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering with M.Tech. in Manufacturing Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,1302,1302,2017,6
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering with M.Tech. in Manufacturing Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,641,641,2017,6
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,6440,7615,2017,6
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,225,225,2017,6
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,2075,2844,2017,6
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,,1488,1686,2017,6
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,,561,837,2017,6
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering and M.Tech. in Materials Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,7999,8303,2017,6
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering and M.Tech. in Materials Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,3126,3133,2017,6
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering and M.Tech. in Materials Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,1710,1792,2017,6
Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,749,1986,2017,6
Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,38,38,2017,6
Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,383,1037,2017,6
Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,SC,,157,425,2017,6
Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,ST,,173,231,2017,6
Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,830,1507,2017,6
Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,47,53,2017,6
Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,500,910,2017,6
Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,14,14,2017,6
Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,,267,631,2017,6
Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,,238,327,2017,6
Indian Institute of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",AI,OPEN,,3051,4765,2017,6
Indian Institute of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",AI,OBC-NCL,,1796,2314,2017,6
Indian Institute of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",AI,OBC-NCL (PwD),,110,110,2017,6
Indian Institute of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",AI,SC,,1021,1493,2017,6
Indian Institute of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",AI,ST,,661,758,2017,6
Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,1046,2298,2017,6
Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,31,62,2017,6
Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,602,976,2017,6
Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,37,37,2017,6
Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,,203,511,2017,6
Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,,52,117,2017,6
Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,1,62,2017,6
Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,1,2,2017,6
Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,9,45,2017,6
Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,1,1,2017,6
Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,,1,22,2017,6
Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,,4,15,2017,6
Indian Institute of Technology Bombay,"Economics (4 Years, Bachelor of Science)",AI,OPEN,,1426,2193,2017,6
Indian Institute of Technology Bombay,"Economics (4 Years, Bachelor of Science)",AI,OPEN (PwD),,51,51,2017,6
Indian Institute of Technology Bombay,"Economics (4 Years, Bachelor of Science)",AI,OBC-NCL,,763,1611,2017,6
Indian Institute of Technology Bombay,"Economics (4 Years, Bachelor of Science)",AI,SC,,137,733,2017,6
Indian Institute of Technology Bombay,"Economics (4 Years, Bachelor of Science)",AI,ST,,124,536,2017,6
Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,74,266,2017,6
Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,6,6,2017,6
Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,60,158,2017,6
Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,8,8,2017,6
Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,,14,80,2017,6
Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,,3,27,2017,6
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Communications and Signal Processing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,345,510,2017,6
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Communications and Signal Processing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,189,414,2017,6
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Communications and Signal Processing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,103,168,2017,6
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Communications and Signal Processing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC (PwD),,7,7,2017,6
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Communications and Signal Processing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,126,187,2017,6
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Microelectronics (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,270,471,2017,6
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Microelectronics (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,239,314,2017,6
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Microelectronics (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,86,181,2017,6
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Microelectronics (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,153,184,2017,6
Indian Institute of Technology Bombay,"Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,1294,2514,2017,6
Indian Institute of Technology Bombay,"Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,915,1302,2017,6
Indian Institute of Technology Bombay,"Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,574,1000,2017,6
Indian Institute of Technology Bombay,"Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,362,377,2017,6
Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,,64,1223,2017,6
Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,,194,786,2017,6
Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,,166,579,2017,6
Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC (PwD),,5,5,2017,6
Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,,201,272,2017,6
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,297,738,2017,6
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,18,18,2017,6
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,110,363,2017,6
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,10,10,2017,6
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,,81,163,2017,6
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,,33,104,2017,6
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST (PwD),,3,3,2017,6
Indian Institute of Technology Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,260,879,2017,6
Indian Institute of Technology Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),,57,57,2017,6
Indian Institute of Technology Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,425,504,2017,6
Indian Institute of Technology Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,91,213,2017,6
Indian Institute of Technology Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,120,131,2017,6
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OPEN,,1600,3005,2017,6
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,71,120,2017,6
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1106,1493,2017,6
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,49,49,2017,6
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,SC,,676,960,2017,6
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,ST,,433,634,2017,6
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Ceramics and Composites (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,3039,3323,2017,6
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Ceramics and Composites (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,1591,1598,2017,6
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Ceramics and Composites (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL (PwD),,73,73,2017,6
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Ceramics and Composites (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,964,1093,2017,6
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Ceramics and Composites (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,703,703,2017,6
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Metallurgical Process Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,3056,3288,2017,6
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Metallurgical Process Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,1508,1639,2017,6
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Metallurgical Process Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,1056,1149,2017,6
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Metallurgical Process Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,646,646,2017,6
Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,6020,7211,2017,6
Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,2376,2545,2017,6
Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,,1134,1323,2017,6
Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,,239,383,2017,6
Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,1696,2383,2017,6
Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,83,83,2017,6
Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,933,1179,2017,6
Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,,513,662,2017,6
Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,,122,370,2017,6
Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,3774,4712,2017,6
Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1428,2111,2017,6
Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,,986,1181,2017,6
Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,,381,460,2017,6
Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,3779,5917,2017,6
Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,188,188,2017,6
Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1910,2271,2017,6
Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,,1034,1281,2017,6
Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,,534,632,2017,6
Indian Institute of Technology Delhi,"Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,3058,3959,2017,6
Indian Institute of Technology Delhi,"Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),,129,129,2017,6
Indian Institute of Technology Delhi,"Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,2003,2385,2017,6
Indian Institute of Technology Delhi,"Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,1373,1374,2017,6
Indian Institute of Technology Delhi,"Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,773,773,2017,6
Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,2858,3684,2017,6
Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1563,2131,2017,6
Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,SC,,1054,1349,2017,6
Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,ST,,639,675,2017,6
Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,949,1780,2017,6
Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,63,63,2017,6
Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,634,986,2017,6
Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,64,64,2017,6
Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,,207,671,2017,6
Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,,157,300,2017,6
Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,1984,2792,2017,6
Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),,81,81,2017,6
Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,1021,1489,2017,6
Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,583,866,2017,6
Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,404,421,2017,6
Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,1341,2811,2017,6
Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,52,59,2017,6
Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,486,980,2017,6
Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,35,35,2017,6
Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,,226,532,2017,6
Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,,10,53,2017,6
